ORIG_FID,POINT_X,POINT_Y,POINT_Z
1,-75.438472624999974,37.958559823000030,0.000000000000000
1,-75.437165438999955,37.954847255000061,0.000000000000000
1,-75.438180109999962,37.950187755000059,0.000000000000000
1,-75.435433005999982,37.953290299000059,0.000000000000000
1,-75.438681455999983,37.948202494000043,0.000000000000000
1,-75.449829705999946,37.950469427000030,0.000000000000000
1,-75.455267585999934,37.951163652000048,0.000000000000000
1,-75.458224013999939,37.951068103000068,0.000000000000000
1,-75.460806526999988,37.953347399000052,0.000000000000000
1,-75.472907699999951,37.955575014000033,0.000000000000000
1,-75.473619511999971,37.956900415000064,0.000000000000000
1,-75.469230128999982,37.948595985000054,0.000000000000000
1,-75.457737601999952,37.948490523000032,0.000000000000000
1,-75.449441842999988,37.944138323000061,0.000000000000000
1,-75.443395893999934,37.945578199000067,0.000000000000000
1,-75.447314385999960,37.941843417000030,0.000000000000000
1,-75.446971585999961,37.940126770000063,0.000000000000000
1,-75.453375396999945,37.938112756000066,0.000000000000000
1,-75.456822484999975,37.933444596000072,0.000000000000000
1,-75.462679941999966,37.923359605000030,0.000000000000000
1,-75.462827451999942,37.923292942000046,0.000000000000000
1,-75.467147605999969,37.915683621000028,0.000000000000000
1,-75.468401447999952,37.920018154000047,0.000000000000000
1,-75.470679421999989,37.915371628000059,0.000000000000000
1,-75.460247842999934,37.922190201000035,0.000000000000000
1,-75.462882584999988,37.920867425000040,0.000000000000000
1,-75.457009509999978,37.922882251000033,0.000000000000000
1,-75.419808535999948,37.954566410000041,0.000000000000000
1,-75.465306072999965,37.898756525000067,0.000000000000000
1,-75.460647566999967,37.900102326000024,0.000000000000000
1,-75.433054875999972,37.941634938000050,0.000000000000000
1,-75.424893913999938,37.873004134000041,0.000000000000000
1,-75.416543214999933,37.897981906000041,0.000000000000000
1,-75.426038006999988,37.902656330000070,0.000000000000000
1,-75.425648741999964,37.899066313000048,0.000000000000000
1,-75.438143561999937,37.889225658000043,0.000000000000000
1,-75.451261201999955,37.877198124000074,0.000000000000000
1,-75.450367113999960,37.880040573000031,0.000000000000000
1,-75.431941284999937,37.911396198000034,0.000000000000000
1,-75.426174806999938,37.890066165000064,0.000000000000000
1,-75.433285525999963,37.892056331000049,0.000000000000000
1,-75.427793651999934,37.914215583000043,0.000000000000000
1,-75.428171389999989,37.917825398000048,0.000000000000000
1,-75.422405256999980,37.905529884000032,0.000000000000000
1,-75.417984243999967,37.906452134000062,0.000000000000000
1,-75.422409857999980,37.903037291000032,0.000000000000000
1,-75.425746636999975,37.913863198000058,0.000000000000000
1,-75.422728065999934,37.912451071000078,0.000000000000000
1,-75.419218501999978,37.913237398000035,0.000000000000000
1,-75.423202924999941,37.915581453000073,0.000000000000000
1,-75.420846247999975,37.917461336000031,0.000000000000000
1,-75.427090356999940,37.916087004000076,0.000000000000000
1,-75.427596269999981,37.911831540000037,0.000000000000000
1,-75.433944201999964,37.911595072000068,0.000000000000000
1,-75.429645829999970,37.908102365000047,0.000000000000000
1,-75.419865145999950,37.935465342000043,0.000000000000000
1,-75.432240844999967,37.933007313000076,0.000000000000000
1,-75.435136943999964,37.925347279000050,0.000000000000000
1,-75.437082536999981,37.923702952000042,0.000000000000000
1,-75.436393286999987,37.918307381000034,0.000000000000000
1,-75.432028019999962,37.914810774000046,0.000000000000000
1,-75.430384865999940,37.914379461000067,0.000000000000000
1,-75.436579219999942,37.913048362000040,0.000000000000000
1,-75.435913884999934,37.915844482000068,0.000000000000000
1,-75.435821802999953,37.911939190000055,0.000000000000000
1,-75.434586666999962,37.910266855000032,0.000000000000000
1,-75.435377438999978,37.908236004000059,0.000000000000000
1,-75.436570513999982,37.904849675000037,0.000000000000000
1,-75.442970478999939,37.908266169000058,0.000000000000000
1,-75.442532767999978,37.909850504000076,0.000000000000000
1,-75.440259528999945,37.910244682000041,0.000000000000000
1,-75.444308817999968,37.908537993000039,0.000000000000000
1,-75.439480615999969,37.912922359000049,0.000000000000000
1,-75.441412789999958,37.915657986000042,0.000000000000000
1,-75.440942397999947,37.922395358000074,0.000000000000000
1,-75.441587523999942,37.923251531000062,0.000000000000000
1,-75.444687822999981,37.925815568000075,0.000000000000000
1,-75.438035397999954,37.927554780000037,0.000000000000000
1,-75.441980141999977,37.929596319000041,0.000000000000000
1,-75.438195155999949,37.930421286000069,0.000000000000000
1,-75.438573360999953,37.931693225000060,0.000000000000000
