ORIG_FID,POINT_X,POINT_Y,POINT_Z
1,-76.532206063999979,38.001913633000072,0.000000000000000
1,-76.532525504999967,38.003658598000072,0.000000000000000
1,-76.529939613999943,38.009825812000031,0.000000000000000
1,-76.537960931999976,38.014208962000055,0.000000000000000
1,-76.531615195999962,38.019072447000042,0.000000000000000
1,-76.522173869999961,38.015738305000070,0.000000000000000
1,-76.530610866999950,38.022417979000068,0.000000000000000
1,-76.526799659999938,38.024245176000079,0.000000000000000
1,-76.510763933999954,38.024280606000048,0.000000000000000
1,-76.502004301999989,38.018964133000054,0.000000000000000
1,-76.489950118999957,38.017022358000077,0.000000000000000
1,-76.495771232999971,38.011229579000030,0.000000000000000
1,-76.492180245999975,38.011437202000025,0.000000000000000
1,-76.482926636999935,38.015360608000037,0.000000000000000
1,-76.478887420999968,38.011699373000056,0.000000000000000
1,-76.463831472999971,38.004899795000028,0.000000000000000
1,-76.466646473999958,37.998632528000030,0.000000000000000
1,-76.477068429999974,38.002591568000071,0.000000000000000
1,-76.483229604999963,38.008030398000074,0.000000000000000
1,-76.482846572999961,38.003827279000063,0.000000000000000
1,-76.479003364999983,37.998277398000027,0.000000000000000
1,-76.478807887999949,37.993290254000044,0.000000000000000
1,-76.487628309999934,37.993642045000058,0.000000000000000
1,-76.492919928999981,37.996614028000067,0.000000000000000
1,-76.499553465999952,37.996914524000033,0.000000000000000
1,-76.501479022999945,37.993912033000072,0.000000000000000
1,-76.508011015999955,37.991249070000038,0.000000000000000
1,-76.500723502999961,37.985931224000069,0.000000000000000
1,-76.505554408999956,37.982286809000072,0.000000000000000
1,-76.521354366999958,37.984184263000031,0.000000000000000
1,-76.509965561999934,37.979461157000060,0.000000000000000
1,-76.506045691999987,37.974385326000061,0.000000000000000
1,-76.496622669999965,37.978433640000048,0.000000000000000
1,-76.498801294999964,37.981987266000033,0.000000000000000
1,-76.490197996999939,37.985983676000046,0.000000000000000
1,-76.485149582999952,37.985077650000051,0.000000000000000
1,-76.471702169999958,37.989022026000043,0.000000000000000
1,-76.476251522999974,37.985412566000036,0.000000000000000
1,-76.476081168999940,37.983580289000031,0.000000000000000
1,-76.474595516999955,37.978694498000038,0.000000000000000
1,-76.464295246999939,37.980480498000077,0.000000000000000
1,-76.468780416999948,37.971102807000079,0.000000000000000
1,-76.483115468999983,37.970187056000043,0.000000000000000
1,-76.479312323999977,37.967434435000030,0.000000000000000
1,-76.483487837999974,37.957619810000040,0.000000000000000
1,-76.499950671999954,37.956698120000055,0.000000000000000
1,-76.503566656999965,37.948651422000069,0.000000000000000
1,-76.494233325999971,37.956895340000074,0.000000000000000
1,-76.485751998999945,37.948216617000071,0.000000000000000
1,-76.488496498999950,37.936645274000057,0.000000000000000
1,-76.494907563999959,37.933454546000064,0.000000000000000
1,-76.490424938999979,37.933938636000050,0.000000000000000
1,-76.477247717999944,37.936003028000073,0.000000000000000
1,-76.477366148999977,37.937020892000078,0.000000000000000
1,-76.483423501999937,37.948588824000069,0.000000000000000
1,-76.479524044999948,37.959147920000078,0.000000000000000
1,-76.479131234999954,37.960799410000050,0.000000000000000
1,-76.470600760999957,37.966263504000040,0.000000000000000
1,-76.464783417999968,37.961881605000031,0.000000000000000
1,-76.465346552999961,37.965181546000053,0.000000000000000
1,-76.455229101999976,37.976430117000064,0.000000000000000
1,-76.463109541999984,37.984786506000034,0.000000000000000
1,-76.450627186999952,37.983323289000055,0.000000000000000
1,-76.440673241999946,37.983379597000066,0.000000000000000
1,-76.439333693999970,37.980136492000042,0.000000000000000
1,-76.445715410999981,37.973339887000066,0.000000000000000
1,-76.447985701999983,37.967049692000046,0.000000000000000
1,-76.441773594999972,37.972794354000030,0.000000000000000
1,-76.434491417999936,37.975787981000053,0.000000000000000
1,-76.435061540999982,37.968378413000039,0.000000000000000
1,-76.434132765999948,37.961759916000062,0.000000000000000
1,-76.431864002999987,37.972942868000075,0.000000000000000
1,-76.427217410999958,37.976559863000034,0.000000000000000
1,-76.417807008999944,37.964036560000068,0.000000000000000
1,-76.421773531999975,37.960541232000026,0.000000000000000
1,-76.417859850999946,37.957605061000038,0.000000000000000
1,-76.424280148999969,37.951642563000064,0.000000000000000
1,-76.415896208999982,37.946580830000073,0.000000000000000
1,-76.410858702999974,37.941334293000068,0.000000000000000
1,-76.418402114999935,37.950146872000062,0.000000000000000
1,-76.416273262999937,37.959839933000069,0.000000000000000
1,-76.417358527999966,37.966666813000074,0.000000000000000
1,-76.402452425999968,37.960549064000077,0.000000000000000
1,-76.402191565999942,37.957439697000041,0.000000000000000
1,-76.390013158999977,37.957947603000036,0.000000000000000
1,-76.388903816999971,37.954553913000041,0.000000000000000
1,-76.395038229999955,37.951775222000038,0.000000000000000
1,-76.391549748999978,37.947390935000044,0.000000000000000
1,-76.398318171999961,37.943089318000034,0.000000000000000
1,-76.392618014999982,37.942337781000049,0.000000000000000
1,-76.393593334999935,37.938274215000035,0.000000000000000
1,-76.385939923999956,37.934365456000080,0.000000000000000
1,-76.388601538999978,37.926158634000046,0.000000000000000
1,-76.394655638999950,37.920952214000067,0.000000000000000
1,-76.385018159999959,37.920742399000062,0.000000000000000
1,-76.384243512999944,37.915077250000024,0.000000000000000
1,-76.383618417999969,37.921255039000073,0.000000000000000
1,-76.382123214999979,37.930288632000043,0.000000000000000
1,-76.378524947999949,37.937321302000043,0.000000000000000
1,-76.385718439999948,37.939240513000072,0.000000000000000
1,-76.386518477999971,37.947630753000055,0.000000000000000
1,-76.381608442999948,37.954650315000038,0.000000000000000
1,-76.375659643999938,37.946557147000078,0.000000000000000
1,-76.374972658999980,37.955107085000066,0.000000000000000
1,-76.354172580999943,37.950489169000036,0.000000000000000
1,-76.355534925999962,37.947708146000025,0.000000000000000
1,-76.361074978999966,37.944657085000074,0.000000000000000
1,-76.357303909999985,37.941951646000064,0.000000000000000
1,-76.355270936999943,37.936959225000066,0.000000000000000
1,-76.356487184999935,37.930552021000040,0.000000000000000
1,-76.358885663999956,37.927575574000059,0.000000000000000
1,-76.358630214999948,37.927372890000072,0.000000000000000
1,-76.352275706999990,37.935260948000064,0.000000000000000
1,-76.352125995999984,37.939438770000038,0.000000000000000
1,-76.347118857999988,37.946297194000067,0.000000000000000
1,-76.343977615999961,37.946251645000075,0.000000000000000
1,-76.336038355999960,37.943858730000045,0.000000000000000
1,-76.318294142999946,37.935320857000079,0.000000000000000
1,-76.318905802999950,37.930804644000034,0.000000000000000
1,-76.326995558999954,37.927476873000046,0.000000000000000
1,-76.333898830999942,37.926235592000069,0.000000000000000
1,-76.341253671999937,37.920271027000069,0.000000000000000
1,-76.335237828999936,37.921940689000053,0.000000000000000
1,-76.328065975999948,37.926131336000026,0.000000000000000
1,-76.323959453999976,37.925884653000026,0.000000000000000
1,-76.316929455999968,37.926527032000024,0.000000000000000
1,-76.313070743999958,37.927808698000035,0.000000000000000
1,-76.305522070999984,37.928987679000045,0.000000000000000
1,-76.301902431999963,37.924309823000044,0.000000000000000
1,-76.295299792999970,37.922452563000036,0.000000000000000
1,-76.293579690999934,37.923453328000051,0.000000000000000
1,-76.273907881999946,37.914749079000046,0.000000000000000
1,-76.258866993999959,37.905040076000034,0.000000000000000
1,-76.247366147999969,37.894107727000062,0.000000000000000
1,-76.243673669999964,37.889119117000064,0.000000000000000
1,-76.249784237999961,37.894030640000040,0.000000000000000
1,-76.256357966999985,37.896849828000029,0.000000000000000
1,-76.260423439999954,37.893725250000045,0.000000000000000
1,-76.264565358999960,37.898577428000067,0.000000000000000
1,-76.270229752999967,37.903683414000056,0.000000000000000
1,-76.275804163999965,37.907062495000048,0.000000000000000
1,-76.276147464999951,37.905291838000039,0.000000000000000
1,-76.270245366999973,37.898242987000060,0.000000000000000
1,-76.268197997999948,37.890556396000079,0.000000000000000
1,-76.276702779999937,37.893830419000039,0.000000000000000
1,-76.281136199999935,37.898337646000073,0.000000000000000
1,-76.282252978999963,37.895010493000029,0.000000000000000
1,-76.286846950999973,37.894336573000032,0.000000000000000
1,-76.295324464999965,37.895576956000070,0.000000000000000
1,-76.292978256999959,37.901990930000068,0.000000000000000
1,-76.300348946999975,37.899253436000038,0.000000000000000
1,-76.300725066999973,37.904547898000033,0.000000000000000
1,-76.307302519999951,37.906717166000078,0.000000000000000
1,-76.312183868999966,37.913516867000055,0.000000000000000
1,-76.317943384999978,37.910953681000080,0.000000000000000
1,-76.331647492999934,37.909872734000032,0.000000000000000
1,-76.322081870999966,37.910362375000034,0.000000000000000
1,-76.312204904999987,37.907079801000066,0.000000000000000
1,-76.308219608999934,37.900969014000054,0.000000000000000
1,-76.316809629999966,37.891444459000070,0.000000000000000
1,-76.312976952999975,37.893515570000034,0.000000000000000
1,-76.303923101999942,37.895202474000030,0.000000000000000
1,-76.301722934999987,37.890763431000039,0.000000000000000
1,-76.294484690999980,37.888547280000068,0.000000000000000
1,-76.301967175999948,37.881000578000055,0.000000000000000
1,-76.298923095999953,37.877961472000038,0.000000000000000
1,-76.293927078999957,37.884415534000027,0.000000000000000
1,-76.283874479999952,37.886750871000061,0.000000000000000
1,-76.282973818999949,37.884017734000054,0.000000000000000
1,-76.277005699999961,37.883705691000046,0.000000000000000
1,-76.285196696999947,37.875799697000048,0.000000000000000
1,-76.287998689999938,37.872372395000070,0.000000000000000
1,-76.284358135999980,37.871258806000071,0.000000000000000
1,-76.277452508999943,37.868797085000040,0.000000000000000
1,-76.274043485999982,37.875868475000061,0.000000000000000
1,-76.273114205999946,37.875179910000043,0.000000000000000
1,-76.267670633999955,37.873451971000065,0.000000000000000
1,-76.273110667999958,37.879423160000044,0.000000000000000
1,-76.269674800999951,37.884371273000056,0.000000000000000
1,-76.264109814999983,37.887996028000032,0.000000000000000
1,-76.260048647999952,37.886713065000038,0.000000000000000
1,-76.253274047999980,37.883463614000050,0.000000000000000
1,-76.253202341999952,37.881657650000079,0.000000000000000
1,-76.246977718999972,37.883428618000039,0.000000000000000
1,-76.248747652999953,37.876641714000073,0.000000000000000
1,-76.249514956999974,37.872013490000029,0.000000000000000
1,-76.246237507999979,37.875366436000036,0.000000000000000
1,-76.241350058999956,37.881532949000075,0.000000000000000
1,-76.235785267999972,37.889613820000079,0.000000000000000
1,-76.242969430999949,37.873448710000048,0.000000000000000
1,-76.248769899999957,37.863678515000061,0.000000000000000
1,-76.254400064999970,37.862217160000057,0.000000000000000
1,-76.260334683999986,37.858406903000059,0.000000000000000
1,-76.251085402999934,37.859278585000027,0.000000000000000
1,-76.247081804999937,37.854789677000042,0.000000000000000
1,-76.254784494999967,37.853585419000069,0.000000000000000
1,-76.259572322999986,37.850205791000064,0.000000000000000
1,-76.250407763999988,37.849448655000060,0.000000000000000
1,-76.253175272999954,37.846620049000080,0.000000000000000
1,-76.249300145999939,37.841633594000029,0.000000000000000
1,-76.258508583999969,37.827283098000066,0.000000000000000
